sys,t_res,s_res,time_span,tr,ta,total_time
Sedona,year,0.25,2.5,,,10.338253736495972
Sedona,year,0.25,2.5,,,4.136367321014404
Sedona,year,0.25,2.5,,,3.445704936981201
