sys,t_res,s_res,time_span,tr,ta,total_time
Sedona,year,1.0,2.5,,,5.821045875549316
Sedona,year,1.0,2.5,,,3.868549108505249
Sedona,year,1.0,2.5,,,4.1196253299713135
